Date,red_sold,blue_sold,yellow_sold
1,12,12,2
2,10,7,12
3,3,2,8
4,13,2,12
5,11,8,19
6,13,16,2
7,8,2,16
8,6,2,7
9,8,11,7
10,12,2,2
11,4,5,9
12,11,12,16
13,12,4,14
14,2,9,1
15,11,17,19
16,6,18,12
17,16,12,9
18,19,7,6
19,8,4,19
20,6,5,19
21,7,20,3
22,5,15,12
23,14,2,3
24,3,8,16
25,20,14,19
26,18,17,12
27,10,9,14
28,2,2,16
29,4,3,2
30,15,7,19
31,17,7,6
32,8,3,18
33,14,19,1
34,4,11,1
35,8,1,10
36,15,17,16
37,11,6,7
38,5,19,1
39,18,7,13
40,11,15,15
41,3,15,12
42,12,11,19
43,1,3,5
44,13,7,2
45,18,5,15
46,17,11,13
47,10,10,2
48,1,1,16
49,3,8,11
50,11,10,12
51,20,6,9
52,3,10,2
53,5,11,5
54,20,4,13
55,6,10,7
56,15,7,8
57,5,8,18
58,14,5,17
59,9,3,5
60,3,20,6
61,11,15,18
62,8,14,9
63,13,2,4
64,20,13,11
65,2,18,10
66,4,6,2
67,16,5,7
68,7,16,17
69,10,9,17
70,7,12,18
71,20,3,3
72,7,12,15
73,5,8,15
74,15,4,17
75,2,6,10
76,9,19,18
77,7,11,16
78,7,4,14
79,3,9,19
80,17,16,13
81,3,12,16
82,18,18,2
83,5,7,18
84,3,4,16
85,16,7,6
86,8,8,5
87,1,6,6
88,16,3,7
89,8,6,4
90,6,20,14
91,3,4,14
92,19,3,4
93,9,9,11
94,8,2,11
95,1,12,10
96,20,15,7
97,5,8,5
98,6,12,6
99,3,3,13
100,14,8,10
101,10,15,17
102,10,7,19
103,9,10,19
104,17,9,5
105,7,9,6
106,5,11,3
107,12,14,9
108,11,6,16
109,1,6,6
110,7,5,5
111,11,14,20
112,8,2,7
113,11,1,12
114,10,19,19
115,1,5,5
116,7,12,4
117,16,16,17
118,12,10,13
119,16,5,1
120,7,20,20
121,12,16,11
122,10,10,8
123,15,9,4
124,15,2,2
125,1,1,16
126,5,11,14
127,5,5,17
128,6,10,2
129,3,10,16
130,19,13,6
131,2,19,14
132,17,20,2
133,20,13,11
134,15,5,1
135,2,19,17
136,18,4,19
137,16,11,4
138,3,6,19
139,1,9,7
140,13,16,12
141,17,4,19
142,7,1,16
143,7,12,5
144,8,9,1
145,6,7,1
146,17,9,6
147,20,3,19
148,20,3,5
149,2,14,15
150,18,9,2
151,15,7,13
152,11,7,6
153,13,5,11
154,4,8,6
155,2,4,19
156,1,2,10
157,10,17,2
158,4,4,19
159,10,16,11
160,10,14,7
161,16,5,7
162,6,2,16
163,14,11,13
164,13,2,7
165,17,10,5
166,3,7,12
167,5,6,19
168,12,13,4
169,2,18,11
170,15,13,3
171,10,7,14
172,20,10,1
173,1,16,7
174,15,2,9
175,1,16,17
176,8,6,12
177,16,15,3
178,1,14,6
179,15,16,12
180,2,20,16
181,6,5,11
182,17,1,20
183,13,10,10
184,14,17,8
185,1,12,10
186,17,16,5
187,7,10,20
188,1,4,10
189,12,20,16
190,14,11,5
191,6,14,19
192,3,10,12
193,17,20,2
194,3,15,2
195,15,16,17
196,3,19,14
197,7,7,4
198,12,11,11
199,15,4,10
200,4,10,20
201,2,19,6
202,9,11,11
203,3,14,16
204,16,9,14
205,16,17,7
206,8,15,16
207,7,20,10
208,16,7,8
209,6,15,14
210,3,5,20
211,8,3,15
212,16,7,6
213,10,6,17
214,11,14,7
215,13,20,7
216,4,6,19
217,9,10,3
218,12,10,18
219,13,8,20
220,12,11,3
221,17,20,20
222,14,5,18
223,11,6,13
224,17,11,6
225,14,7,2
226,13,17,9
227,7,16,5
228,14,17,16
229,2,2,17
230,5,19,19
231,18,19,19
232,14,18,3
233,16,6,1
234,19,16,10
235,11,10,2
236,17,15,18
237,6,4,5
238,17,14,11
239,12,9,11
240,9,3,7
241,10,12,20
242,9,9,17
243,10,19,2
244,4,18,1
245,12,14,1
246,6,18,11
247,10,18,17
248,6,20,15
249,13,9,14
250,15,6,4
251,15,8,2
252,3,6,16
